1346557834532696066,#MUFC,2021-01-05 20:43,ManUtd,"🧤 @DeanHenderson in the #CarabaoCup this season:

3️⃣ appearances
3️⃣ clean sheets
3️⃣ 𝗢𝘂𝘁𝘀𝘁𝗮𝗻𝗱𝗶𝗻𝗴 𝘀𝗮𝘃𝗲𝘀

#MUFC https://t.co/WI9yySJnb0"
1346536947146219520,#MUFC,2021-01-05 19:20,ManUtd,"💬 This message from @EricBailly24 comes straight from the heart ❤️

#MUFC https://t.co/gM8UUXodd1"
1346488377177096192,#MUFC,2021-01-05 16:07,ManUtd,"🚀 Destination: back of the 🥅

#MUFC #GoalOfTheDay https://t.co/3QQOZ9YSpc"
1346547675743870977,#MUFC,2021-01-05 20:02,Anthony_Hay,I watched Man United's 26 PL penalties since Jan 2019 for @TheAthleticUK. There were a few questionable ones (mainl… https://t.co/m0SfwM09es
1346505237864083459,#MUFC,2021-01-05 17:14,ManUtd,"🎙️ First press conference of 2021 ✅

#MUFC #CarabaoCup"
1346523188377903106,#MUFC,2021-01-05 18:25,FabrizioRomano,"🎧 @podcastherewego

⚪️ David Alaba and S. Ramos updates
🔵 De Bruyne contract #mcfc, Lampard situation #cfc
🔴 When D… https://t.co/hvIGRlWHJq"
1346520056394625028,#MUFC,2021-01-05 18:12,talkSPORT,"“It was quite sad that he’s brought it up, because they’re now dropping points.”

“It’s beneath Jurgen Klopp, and i… https://t.co/YDqjlaXtBI"
1346482884375240705,#MUFC,2021-01-05 15:45,ManUtdMEN,"CONMEBOL, the South American governing body, have joined calls for the English FA to overturn Edinson Cavani's puni… https://t.co/vImHdAf9KG"
1346548271746056197,#MUFC,2021-01-05 20:05,TheAthleticUK,"Jurgen Klopp wasn't quite right with his Manchester United penalty statistics on Monday.

It turns out #MUFC have w… https://t.co/1sl7bJZp7B"
1346492519429926914,#MUFC,2021-01-05 16:23,ManUtdMEN,South American FA make statement on Edinson Cavani over Manchester United striker's ban #mufc https://t.co/uKdtAswlFT
1346505489610227713,#MUFC,2021-01-05 17:15,BBCSport,"Jadon Sancho - the one that got away?
#mufc"
1346493488242765826,#MUFC,2021-01-05 16:27,TheSportsman,"10 Premier League titles in this picture.

@TheUnitedLink | #MUFC https://t.co/xhcqnsrGcE"
1349068630869336066,#ThisIsUs,2021-01-12 19:00,NBCThisisUs,"40 years of questions, answered. 

Don't miss an unforgettable episode of #ThisIsUs, TONIGHT at 9/8c on @NBC. https://t.co/Yk27mye8tc"
1349136578321412097,#ThisIsUs,2021-01-12 23:30,NBCThisisUs,How we're about to be during tonight's #ThisIsUs. https://t.co/e48bbOV2oI
1349184894249758720,#ThisIsUs,2021-01-13 02:42,SterlingKBrown,Y’all...#JenniferCHolmes started on #ThisIsUs with a scene on a bus! She’s now holding down her very own episode. C… https://t.co/esnjomJuMr
1349183134865133568,#ThisIsUs,2021-01-13 02:35,SterlingKBrown,5 years? The consequences of some peoples bad choices have greater consequences. #ThisIsAmerica #ThisIsUs
1349178715356364800,#ThisIsUs,2021-01-13 02:17,NBCThisisUs,Anyone else feeling the spark? 🥰 #ThisIsUs https://t.co/DeGW9CJIA7
1349060238163521541,#ThisIsUs,2021-01-12 18:26,ChrissyMetz,I get to be a full-on fan tonight as Randall finally gets answers about his family’s history 💛🍋 #ThisIsUs… https://t.co/02wEzY6LRS
1349124539507044352,#ThisIsUs,2021-01-12 22:42,TheMandyMoore,We are BACK tonight with the brilliant @KayOyegun at the helm (wooohoooo) and she also co-wrote this pivotal episod… https://t.co/hlnHta51zQ
1349014919568629761,#ThisIsUs,2021-01-12 15:26,ThisIsUsWriters,"Episode 506 - “Birth Mother” written by @freboni09 and @KayOyegun and directed by @KayOyegun.

See you all tonight.… https://t.co/KZTxivkoVX"
1349132346042281993,#ThisIsUs,2021-01-12 23:13,justinhartley,We got a big one for you tonight! #ThisIsUs https://t.co/yji3bH3SW9
1349164469247647746,#ThisIsUs,2021-01-13 01:20,Dan_Fogelman,"In the midst of the madness, a little story about tonight's episode of #ThisIsUs..."
1349176188992856064,#ThisIsUs,2021-01-13 02:07,SterlingKBrown,She thought she was gon’ hide that hair? 😏 #ThisIsUs
1348728890760445954,#ThisIsUs,2021-01-11 20:30,NBCThisisUs,.@KayOyegun gives us the inside scoop on tomorrow's #ThisIsUs and shares how her vision for the episode came to lif… https://t.co/KenlWo7lTZ
1346651829040533504,#ThisIsUs,2021-01-06 02:56,SterlingKBrown,"WWRD? Ladies and gentlemen, the ultimate bumper sticker.😬 #ThisIsUs https://t.co/abGd3MRquk"
1346508253438599168,#ThisIsUs,2021-01-05 17:25,SterlingKBrown,Calling all #ThisIsUs fans far and wide.📞 We are back with new episodes TONIGHT! https://t.co/KfextCuX3X
1346598062374924294,#ThisIsUs,2021-01-05 23:22,skelechiwatson,See ya tnite? Retweet if you'll be there! #ThisIsUs https://t.co/thtLzB5tWy
1346646092666949632,#ThisIsUs,2021-01-06 02:33,NBCThisisUs,Find someone who laughs with you like Jack and Rebecca. #ThisIsUs https://t.co/9q3cGxiAfc
1346652794095210497,#ThisIsUs,2021-01-06 03:00,NBCThisisUs,He was telling the truth. #ThisIsUs https://t.co/BPLjskOMu5
1346619188224413702,#ThisIsUs,2021-01-06 00:46,SterlingKBrown,"So you saw Randall strip on the livestream 😳, but did you ever see the stage magic he made at Kate's bachelorette p… https://t.co/pmmoqm0o5Y"
1346646916197720065,#ThisIsUs,2021-01-06 02:36,ChrissyMetz,"Kate wasn’t finished, Marc. 🤬 #thisisus"
1346595849036509185,#ThisIsUs,2021-01-05 23:14,TheMandyMoore,Spoiler Alert: There's a LOT of important calls to be made in tonight's episode (and I'm not just talking phone cal… https://t.co/l0NJ3W6S4R
1346603166117335040,#ThisIsUs,2021-01-05 23:43,justinhartley,All I ask is for more positive memories made between brothers...like this one for example. #ThisIsUs https://t.co/PdTIzwcM2s
1346497732425502721,#ThisIsUs,2021-01-05 16:44,TheMandyMoore,Let’s kick off the first Tuesday of the year with the Pearsons!🤗 #ThisIsUs https://t.co/n5PsJ7D45j
1346488187850551297,#ThisIsUs,2021-01-05 16:06,HodaAndJenna,"The one and only @ChrissyMetz joins us to talk about season five of #ThisIsUs, her upcoming country album and how s… https://t.co/FzrEZhzpGl"
